XCoord,YCoord,OBJECTID,XCOORD,YCOORD,ID,ID2,X,Y,WHITE,HISP,BLWPOV,MEDINC,UPTOHIGH,INS,MEDICARE,MEDICAID,URBAN1,URBAN2,BORDER2,DISTANCE1,DISTANCE2,DISTANCE
1752963.23900000,7629382.68900000,105,1752963.239000,7629382.689000,1500000US484391012021,484391000000.000000,1752963.239000,7629382.689000,0.700809,1.000000,0.182648,4.646325,0.830508,0.630728,0.000000,0.192722,1,1,0,4404.281561,4404.281561,4261.470647
1745738.18900000,7630215.48400000,106,1745738.189000,7630215.484000,1500000US484391021004,484391000000.000000,1745738.189000,7630215.484000,0.941748,0.067079,0.081315,4.786737,0.230409,0.925861,0.056487,0.075022,1,1,0,3946.261123,3946.261123,3758.468481
1752742.27100000,7630534.86200000,107,1752742.271000,7630534.862000,1500000US484391012023,484391000000.000000,1752742.271000,7630534.862000,0.404151,0.735043,0.248421,4.609381,0.767778,0.578755,0.009768,0.349206,1,1,0,5159.574825,5159.574825,4534.276832
1746707.86400000,7630679.00400000,108,1746707.864000,7630679.004000,1500000US484391008002,484391000000.000000,1746707.864000,7630679.004000,0.387324,0.828638,0.248092,4.557038,0.650177,0.612676,0.015258,0.214789,1,1,0,3896.632887,3896.632887,3330.648296
1747828.22000000,7630697.76000000,109,1747828.220000,7630697.760000,1500000US484391008001,484391000000.000000,1747828.220000,7630697.760000,0.374390,0.959756,0.084821,4.606037,0.793713,0.520497,0.037267,0.228571,1,1,0,3624.751002,3624.751002,2751.629352
1749863.84400000,7630740.02200000,110,1749863.844000,7630740.022000,1500000US484391232001,484391000000.000000,1749863.844000,7630740.022000,0.716611,0.431553,0.149666,4.700652,0.412223,0.670898,0.032638,0.137806,1,1,0,3690.754246,3690.754246,2764.244841
1743812.08300000,7631076.33600000,111,1743812.083000,7631076.336000,1500000US484391105005,484391000000.000000,1743812.083000,7631076.336000,0.917743,0.550646,0.197697,4.578031,0.650630,0.749830,0.053025,0.233855,1,1,0,5870.399964,5870.399964,5850.992348
1747315.20400000,7631197.03900000,112,1747315.204000,7631197.039000,1500000US484391008005,484391000000.000000,1747315.204000,7631197.039000,0.439414,0.956059,0.274194,4.491362,0.941957,0.495340,0.058589,0.091877,1,1,0,4238.523679,4238.523679,3421.026039
1754046.65000000,7631331.56800000,113,1754046.650000,7631331.568000,1500000US484391012012,484391000000.000000,1754046.650000,7631331.568000,0.675043,0.500000,0.307494,4.539866,0.707424,0.556326,0.008666,0.196707,1,1,0,6606.521642,6606.521642,6062.713068
1751986.86000000,7631367.98200000,114,1751986.860000,7631367.982000,1500000US484391001024,484391000000.000000,1751986.860000,7631367.982000,0.719577,0.739683,0.457627,4.445869,0.764423,0.538624,0.000000,0.311111,1,1,0,5241.892930,5241.892930,4467.241838
1747064.15600000,7631504.76500000,115,1747064.156000,7631504.765000,1500000US484391008004,484391000000.000000,1747064.156000,7631504.765000,0.359416,0.943634,0.453258,4.533124,0.691057,0.600796,0.036472,0.281830,1,1,0,4589.633241,4589.633241,3810.449924
1744623.25900000,7631515.26600000,116,1744623.259000,7631515.266000,1500000US484391007002,484391000000.000000,1744623.259000,7631515.266000,0.847561,0.674216,0.362530,4.419129,0.767327,0.554878,0.067073,0.150697,1,1,0,5654.894687,5654.894687,5424.298824
1753034.55800000,7631540.23200000,117,1753034.558000,7631540.232000,1500000US484391012022,484391000000.000000,1753034.558000,7631540.232000,0.867079,0.646059,0.276280,4.448165,0.634248,0.635240,0.075219,0.215868,1,1,0,6059.341039,6059.341039,5356.839287
1745614.66700000,7631598.44000000,118,1745614.667000,7631598.440000,1500000US484391007001,484391000000.000000,1745614.667000,7631598.440000,0.777017,0.646880,0.301124,4.411771,0.631215,0.592846,0.024353,0.210807,1,1,0,5186.568698,5186.568698,4746.266072
1743424.37800000,7631692.79200000,119,1743424.378000,7631692.792000,1500000US484391105002,484391000000.000000,1743424.378000,7631692.792000,0.745524,0.679028,0.107807,4.594238,0.696721,0.432864,0.012148,0.096547,1,1,0,6578.855362,6578.855362,6503.566654
1746209.55800000,7631748.58100000,120,1746209.558000,7631748.581000,1500000US484391008006,484391000000.000000,1746209.558000,7631748.581000,0.714159,0.899377,0.141210,4.502031,0.595420,0.566340,0.017809,0.204809,1,1,0,5073.573807,5073.573807,4477.677892
1748140.90800000,7631751.91100000,121,1748140.908000,7631751.911000,1500000US484391009002,484391000000.000000,1748140.908000,7631751.911000,0.382473,0.959239,0.340426,4.419642,0.822420,0.555027,0.064538,0.237092,1,1,0,4593.687452,4593.687452,3671.543437
1751993.71900000,7631800.89700000,122,1751993.719000,7631800.897000,1500000US484391001023,484391000000.000000,1751993.719000,7631800.897000,0.535088,0.877193,0.327402,4.693507,0.759542,0.617934,0.028265,0.141326,1,1,0,5595.744239,5595.744239,4792.427249
1746814.81100000,7631847.12300000,123,1746814.811000,7631847.123000,1500000US484391008003,484391000000.000000,1746814.811000,7631847.123000,0.873367,0.862312,0.103093,4.509794,0.691852,0.622111,0.066332,0.251256,1,1,0,4980.805093,4980.805093,4230.661800
1742681.96700000,7631930.78100000,124,1742681.967000,7631930.781000,1500000US484391105003,484391000000.000000,1742681.967000,7631930.781000,0.442353,0.428235,0.080000,4.695613,0.501661,0.844706,0.028235,0.120000,1,1,0,7279.702996,7279.702996,7258.888388
1751068.07500000,7632042.17900000,125,1751068.075000,7632042.179000,1500000US484391001022,484391000000.000000,1751068.075000,7632042.179000,0.761553,0.608749,0.160777,4.725299,0.494959,0.666051,0.040665,0.126309,1,1,0,5341.629144,5341.629144,4458.799378
1752176.87500000,7632177.83200000,126,1752176.875000,7632177.832000,1500000US484391001015,484391000000.000000,1752176.875000,7632177.832000,0.892371,0.632153,0.183453,4.600799,0.589212,0.534060,0.047684,0.057221,1,1,0,6010.145088,6010.145088,5199.095261
1747609.63900000,7632202.69600000,127,1747609.639000,7632202.696000,1500000US484391009001,484391000000.000000,1747609.639000,7632202.696000,0.418182,0.980303,0.134615,4.579269,0.827848,0.542424,0.077273,0.178788,1,1,0,5136.803739,5136.803739,4242.083786
1753966.61500000,7632265.15600000,128,1753966.615000,7632265.156000,1500000US484391103025,484391000000.000000,1753966.615000,7632265.156000,0.693309,0.628253,0.221053,4.521060,0.566456,0.539033,0.092937,0.172862,1,1,0,7230.984052,7230.984052,6537.369566
1744017.95300000,7632295.74900000,129,1744017.953000,7632295.749000,1500000US484391105001,484391000000.000000,1744017.953000,7632295.749000,0.691275,0.558877,0.169381,4.508476,0.671065,0.708969,0.029896,0.188530,1,1,0,6642.576002,6642.576002,6387.345115
1745759.93100000,7632352.56000000,130,1745759.931000,7632352.560000,1500000US484391004003,484391000000.000000,1745759.931000,7632352.560000,0.611570,0.800000,0.142180,4.546283,0.581081,0.705785,0.052893,0.292562,1,1,0,5803.324320,5803.324320,5230.642045
1752934.80400000,7632474.68700000,131,1752934.804000,7632474.687000,1500000US484391001011,484391000000.000000,1752934.804000,7632474.687000,0.730030,0.596893,0.180180,4.617608,0.577206,0.621302,0.028846,0.178254,1,1,0,6697.362868,6697.362868,5922.442629
1744990.73700000,7632476.62700000,132,1744990.737000,7632476.627000,1500000US484391005022,484391000000.000000,1744990.737000,7632476.627000,0.519288,0.709199,0.252747,4.559787,0.622378,0.442404,0.000000,0.340568,1,1,0,6256.670418,6256.670418,5814.737160
1746271.52800000,7632489.88000000,133,1746271.528000,7632489.880000,1500000US484391004004,484391000000.000000,1746271.528000,7632489.880000,0.438956,0.942837,0.263708,4.511375,0.811218,0.520819,0.028229,0.323924,1,1,0,5750.580976,5750.580976,5059.458553
1746710.26000000,7632498.87300000,134,1746710.260000,7632498.873000,1500000US484391004005,484391000000.000000,1746710.260000,7632498.873000,0.630750,0.953170,0.236842,4.718709,0.848594,0.557812,0.014505,0.261915,1,1,0,5638.336239,5638.336239,4855.709104
1747193.27200000,7632529.90100000,135,1747193.272000,7632529.901000,1500000US484391004006,484391000000.000000,1747193.272000,7632529.901000,0.451656,0.907285,0.344037,4.618874,0.814554,0.347020,0.024503,0.111921,1,1,0,5561.362552,5561.362552,4688.665070
1751976.86800000,7632569.00300000,136,1751976.868000,7632569.003000,1500000US484391001014,484391000000.000000,1751976.868000,7632569.003000,0.620926,0.900515,0.241509,4.567708,0.592105,0.608062,0.033448,0.229846,1,1,0,6233.300645,6233.300645,5390.004115
1754628.10600000,7632569.42200000,137,1754628.106000,7632569.422000,1500000US484391103024,484391000000.000000,1754628.106000,7632569.422000,0.769161,0.559637,0.426667,4.454311,0.733108,0.483447,0.053515,0.272562,1,1,0,7741.857987,7741.857987,7245.314119
1753639.48900000,7632653.17500000,138,1753639.489000,7632653.175000,1500000US484391103023,484391000000.000000,1753639.489000,7632653.175000,0.832306,0.512947,0.190647,4.637870,0.528864,0.500617,0.024661,0.175092,1,1,0,7286.351749,7286.351749,6546.536014
1743439.83600000,7632825.20900000,139,1743439.836000,7632825.209000,1500000US484391005025,484391000000.000000,1743439.836000,7632825.209000,0.829912,0.683284,0.238095,4.631322,0.528689,0.652981,0.064516,0.107527,1,1,0,7415.771380,7415.771380,7170.813686
1751268.36200000,7632915.78500000,140,1751268.362000,7632915.785000,1500000US484391001021,484391000000.000000,1751268.362000,7632915.785000,0.873550,0.264501,0.000000,4.745442,0.321795,0.762181,0.088167,0.013921,1,1,0,6220.519147,6220.519147,5324.457753
1749292.33400000,7632931.09900000,141,1749292.334000,7632931.099000,1500000US484391002022,484391000000.000000,1749292.334000,7632931.099000,0.594203,0.801630,0.085987,4.551059,0.898551,0.610507,0.020833,0.250000,1,1,0,5746.391630,5746.391630,4792.714192
1747326.30400000,7633202.93300000,142,1747326.304000,7633202.933000,1500000US484391003003,484391000000.000000,1747326.304000,7633202.933000,0.509167,0.822500,0.484321,4.458638,0.744715,0.551667,0.000000,0.282500,1,1,0,6175.630000,6175.630000,5281.334248
1752631.35500000,7633206.39700000,143,1752631.355000,7633206.397000,1500000US484391001012,484391000000.000000,1752631.355000,7633206.397000,0.515180,0.653700,0.101761,4.662115,0.723817,0.529886,0.031784,0.119545,1,1,0,7119.238467,7119.238467,6289.940900
1745119.08000000,7633211.99900000,144,1745119.080000,7633211.999000,1500000US484391005026,484391000000.000000,1745119.080000,7633211.999000,0.636310,0.852158,0.460241,4.447685,0.751420,0.701952,0.037256,0.381431,1,1,0,6850.848623,6850.848623,6302.707479
1744315.78200000,7633217.06000000,145,1744315.782000,7633217.060000,1500000US484391005024,484391000000.000000,1744315.782000,7633217.060000,0.482307,0.813893,0.593886,4.359798,0.800399,0.314548,0.051114,0.182176,1,1,0,7236.487208,7236.487208,6816.622641
1751932.73000000,7633217.21500000,146,1751932.730000,7633217.215000,1500000US484391001013,484391000000.000000,1751932.730000,7633217.215000,0.400555,0.907493,0.177632,4.581688,0.777570,0.700278,0.037003,0.244218,1,1,0,6778.549500,6778.549500,5909.504544
1746523.41300000,7633245.36400000,147,1746523.413000,7633245.364000,1500000US484391004001,484391000000.000000,1746523.413000,7633245.364000,0.264065,0.928312,0.464286,4.527204,0.893224,0.430127,0.029946,0.246824,1,1,0,6407.851703,6407.851703,5609.417948
1745984.88800000,7633249.79800000,148,1745984.888000,7633249.798000,1500000US484391004002,484391000000.000000,1745984.888000,7633249.798000,0.339863,0.980411,0.241379,4.469704,0.878130,0.649363,0.020568,0.240940,1,1,0,6562.058406,6562.058406,5860.137228
1753543.11100000,7633281.00400000,149,1753543.111000,7633281.004000,1500000US484391103022,484391000000.000000,1753543.111000,7633281.004000,0.793358,0.490775,0.137821,4.665112,0.590278,0.565498,0.066421,0.259225,1,1,0,7707.246169,7707.246169,6927.520304
1742539.47300000,7633591.86500000,150,1742539.473000,7633591.865000,1500000US484391104025,484391000000.000000,1742539.473000,7633591.865000,0.800000,0.477073,0.246269,4.635986,0.538350,0.597849,0.015054,0.130108,1,1,0,8579.387717,8579.387717,8353.352588
1744754.67600000,7633698.00500000,151,1744754.676000,7633698.005000,1500000US484391005023,484391000000.000000,1744754.676000,7633698.005000,0.535005,0.921476,0.428571,4.583142,0.770508,0.505676,0.013245,0.193945,1,1,0,7447.199066,7447.199066,6910.151208
1749616.64400000,7633849.34800000,152,1749616.644000,7633849.348000,1500000US484391002011,484391000000.000000,1749616.644000,7633849.348000,0.731112,0.958705,0.443966,4.545121,0.795996,0.631159,0.025809,0.385734,1,1,0,6693.501610,6693.501610,5740.560644
1743312.17700000,7633871.61900000,153,1743312.177000,7633871.619000,1500000US484391104024,484391000000.000000,1743312.177000,7633871.619000,0.878563,0.545229,0.235577,4.659859,0.772242,0.423792,0.060719,0.078067,1,1,0,8332.134855,8332.134855,7980.804293
1744076.52200000,7633893.14100000,154,1744076.522000,7633893.141000,1500000US484391005021,484391000000.000000,1744076.522000,7633893.141000,0.705716,0.643613,0.250000,4.499783,0.446927,0.668313,0.079746,0.311927,1,1,0,7940.158833,7940.158833,7483.928577
1745798.22300000,7633924.74600000,155,1745798.223000,7633924.746000,1500000US484391005011,484391000000.000000,1745798.223000,7633924.746000,0.406508,0.887324,0.266160,4.565033,0.837838,0.408451,0.021855,0.160758,1,1,0,7261.490545,7261.490545,6541.359166
1746761.00100000,7633996.56800000,156,1746761.001000,7633996.568000,1500000US484391003004,484391000000.000000,1746761.001000,7633996.568000,0.735821,0.873632,0.666008,4.253919,0.939703,0.584080,0.052239,0.395025,1,1,0,7090.379179,7090.379179,6213.843955
1752471.72300000,7634008.85700000,157,1752471.723000,7634008.857000,1500000US484391049001,484391000000.000000,1752471.723000,7634008.857000,0.586656,0.674080,0.106145,4.579429,0.659603,0.715552,0.052377,0.210314,1,1,0,7730.482146,7730.482146,6865.954124
1747474.95300000,7634025.71500000,158,1747474.953000,7634025.715000,1500000US484391003002,484391000000.000000,1747474.953000,7634025.715000,0.438045,0.682373,0.252000,4.352183,0.881356,0.668412,0.094241,0.115183,1,1,0,6947.509875,6947.509875,6036.067366
1740004.50600000,7634046.40000000,159,1740004.506000,7634046.400000,1500000US484391066002,484391000000.000000,1740004.506000,7634046.400000,0.897727,0.248580,0.215339,4.604312,0.420673,0.872159,0.000000,0.188920,1,1,0,10686.294682,10686.294682,10654.094007
1748283.41200000,7634059.13700000,160,1748283.412000,7634059.137000,1500000US484391002023,484391000000.000000,1748283.412000,7634059.137000,0.649635,0.925182,0.288462,4.501894,0.863133,0.555657,0.079380,0.279653,1,1,0,6872.801332,6872.801332,5933.453319
1742589.05100000,7634136.07000000,161,1742589.051000,7634136.070000,1500000US484391104023,484391000000.000000,1742589.051000,7634136.070000,0.748443,0.362391,0.446512,4.385624,0.616667,0.626401,0.031133,0.332503,1,1,0,8972.467606,8972.467606,8681.283585
1741136.83200000,7634252.35400000,162,1741136.832000,7634252.354000,1500000US484391066001,484391000000.000000,1741136.832000,7634252.354000,0.678850,0.372678,0.462319,4.319023,0.355045,0.789095,0.035351,0.334931,1,1,0,10008.559100,10008.559100,9856.766241
1744978.80400000,7634259.92400000,163,1744978.804000,7634259.924000,1500000US484391005014,484391000000.000000,1744978.804000,7634259.924000,0.557681,0.817107,0.150235,4.661178,0.820543,0.691052,0.010692,0.199775,1,1,0,7864.170867,7864.170867,7245.299232
1749461.05000000,7634310.88300000,164,1749461.050000,7634310.883000,1500000US484391002013,484391000000.000000,1749461.050000,7634310.883000,0.561106,0.851918,0.260417,4.521177,0.949464,0.537021,0.031222,0.175736,1,1,0,7135.728948,7135.728948,6182.077416
1743364.27000000,7634566.23300000,165,1743364.270000,7634566.233000,1500000US484391104021,484391000000.000000,1743364.270000,7634566.233000,0.790735,0.657348,0.340369,4.409291,0.701950,0.595048,0.036741,0.260383,1,1,0,8884.104647,8884.104647,8458.041504
1745481.94200000,7634809.08800000,166,1745481.942000,7634809.088000,1500000US484391005012,484391000000.000000,1745481.942000,7634809.088000,0.643872,0.802842,0.588076,4.074634,0.746403,0.769982,0.048845,0.316163,1,1,0,8200.392029,8200.392029,7471.639098
1749287.94200000,7634878.58200000,167,1749287.942000,7634878.582000,1500000US484391002012,484391000000.000000,1749287.942000,7634878.582000,0.583094,0.852789,0.128421,4.582949,0.546627,0.689477,0.003450,0.252444,1,1,0,7688.252635,7688.252635,6734.848260
1742332.57500000,7634885.53100000,168,1742332.575000,7634885.531000,1500000US484391104022,484391000000.000000,1742332.575000,7634885.531000,0.911164,0.462185,0.141869,4.509377,0.482109,0.885954,0.106843,0.270108,1,1,0,9726.185807,9726.185807,9390.629234
1752763.52600000,7634906.79700000,169,1752763.526000,7634906.797000,1500000US484391049002,484391000000.000000,1752763.526000,7634906.797000,0.546490,0.679949,0.125000,4.703291,0.783529,0.673624,0.035421,0.260595,1,1,0,8207.432937,8207.432937,7787.088727
1748144.01300000,7635089.53200000,170,1748144.013000,7635089.532000,1500000US484391002021,484391000000.000000,1748144.013000,7635089.532000,0.566934,0.919803,0.154709,4.518514,0.878261,0.536089,0.056138,0.215916,1,1,0,7911.001692,7911.001692,6972.741838
1741151.83600000,7635317.89600000,171,1741151.836000,7635317.896000,1500000US484391104012,484391000000.000000,1741151.836000,7635317.896000,0.818707,0.324480,0.119481,4.685598,0.392701,0.615473,0.032333,0.137413,1,1,0,10793.627507,10793.627507,10538.070541
1749681.32200000,7635433.66300000,172,1749681.322000,7635433.663000,1500000US484391050015,484391000000.000000,1749681.322000,7635433.663000,0.855072,0.782609,0.167742,4.441129,0.711974,0.782609,0.149758,0.188406,1,1,0,8274.884868,8274.884868,7321.440685
1743815.88000000,7635573.17700000,173,1743815.880000,7635573.177000,1500000US484391005015,484391000000.000000,1743815.880000,7635573.177000,0.681195,0.584746,0.219680,4.473545,0.628866,0.757674,0.100162,0.160339,1,1,0,9544.231317,9544.231317,8982.318565
1748977.13800000,7635603.56800000,174,1748977.138000,7635603.568000,1500000US484391050013,484391000000.000000,1748977.138000,7635603.568000,0.843519,0.930453,0.436559,4.476252,0.757884,0.609062,0.004215,0.347208,1,1,0,8399.622855,8399.622855,7448.203830
1749561.10300000,7635797.15900000,175,1749561.103000,7635797.159000,1500000US484391050014,484391000000.000000,1749561.103000,7635797.159000,0.574030,0.908947,0.360795,4.496777,0.800623,0.609660,0.030879,0.285036,1,1,0,8624.968029,8624.968029,7671.293819
1741808.37800000,7636131.69900000,176,1741808.378000,7636131.699000,1500000US484391140077,484391000000.000000,1741808.378000,7636131.699000,0.838979,0.450116,0.068323,4.761085,0.532954,0.802320,0.037123,0.077494,1,1,0,11046.417835,11046.417835,10660.698687
1746284.11600000,7636167.99500000,177,1746284.116000,7636167.995000,1500000US484391003001,484391000000.000000,1746284.116000,7636167.995000,0.554239,0.888788,0.141700,4.711014,0.785333,0.644723,0.098224,0.043887,1,1,0,9308.725454,9308.725454,8422.726622
